PaperId,Titulo,Autores,Ano,Data_Publicacao,Veiculo,DOI,ArXiv_ID,Resumo,URL
f66ae43b1c325b1471afb0ca0263c8ef268e3a7f,The Intention-Execution Disconnect in Medical AI: The ReXecution Framework for Evaluating Real-World Clinical Performance.,Oishi Banerjee; Lucas Bijnens; Subathra Adithan; P. Rajpurkar,2025,2025-12-14,Pacific Symposium on Biocomputing. Pacific Symposium on Biocomputing,10.1142/9789819824755_0021,,"We present the ReXecution framework for conducting clinician-centered assessments of medical AI assistants, providing detailed insights into their reliability in realistic clinical settings. Using this framework, we assessed AI assistants for chest X-ray (CXR) interpretation, exploring the gap between current model capabilities and real-world radiological needs. Unlike prior benchmarks that rely on automatically generated questions with limited clinical relevance, our dataset consists of 100 expert-curated tasks that radiologists might realistically present to an AI assistant in their day-to-day workflow. Through detailed manual review by a radiologist, we evaluated two leading foundation models, ChatGPTo3 and MedGemma, on our tasks. While both models demonstrated considerable medical knowledge and reasoning capabilities on our tasks, they frequently struggled to interpret images and execute tasks accurately, producing correct outputs in only 5-10% of cases. Our detailed manual evaluation highlights a critical mismatch: models often abstractly understand radiology concepts but cannot reliably execute their plans when interpreting specific medical images. This work identifies key gaps in current models' ability to serve as comprehensive radiology assistants and provides insights into how the development and evaluation of models can better align with real-world clinician needs, enabling seamless clinician-AI collaboration.",https://www.semanticscholar.org/paper/f66ae43b1c325b1471afb0ca0263c8ef268e3a7f
05a1a4a7800b6bb09501aaa30b11dce501f43453,Evaluating Vision Language Models (VLMs) for Radiology: A Comprehensive Analysis,Frank Li; Hari Trivedi; Bardia Khosravi; T. Dapamede; Mohammadreza Chavoshi; Abdulhameed Dere; R. Isaac; Aawez Mansuri; Janice M. Newsome; S. Purkayastha; J. Gichoya,2025,2025-04-22,arXiv.org,10.48550/arXiv.2504.16047,2504.16047,"Foundation models, trained on vast amounts of data using self-supervised techniques, have emerged as a promising frontier for advancing artificial intelligence (AI) applications in medicine. This study evaluates three different vision-language foundation models (RAD-DINO, CheXagent, and BiomedCLIP) on their ability to capture fine-grained imaging features for radiology tasks. The models were assessed across classification, segmentation, and regression tasks for pneumothorax and cardiomegaly on chest radiographs. Self-supervised RAD-DINO consistently excelled in segmentation tasks, while text-supervised CheXagent demonstrated superior classification performance. BiomedCLIP showed inconsistent performance across tasks. A custom segmentation model that integrates global and local features substantially improved performance for all foundation models, particularly for challenging pneumothorax segmentation. The findings highlight that pre-training methodology significantly influences model performance on specific downstream tasks. For fine-grained segmentation tasks, models trained without text supervision performed better, while text-supervised models offered advantages in classification and interpretability. These insights provide guidance for selecting foundation models based on specific clinical applications in radiology.",https://www.semanticscholar.org/paper/05a1a4a7800b6bb09501aaa30b11dce501f43453
371549980121e83042afccdecb575724be2d4827,CXR-Agent: Vision-language models for chest X-ray interpretation with uncertainty aware radiology reporting,Naman Sharma,2024,2024-07-11,arXiv.org,10.48550/arXiv.2407.08811,2407.08811,"Recently large vision-language models have shown potential when interpreting complex images and generating natural language descriptions using advanced reasoning. Medicine's inherently multimodal nature incorporating scans and text-based medical histories to write reports makes it conducive to benefit from these leaps in AI capabilities. We evaluate the publicly available, state of the art, foundational vision-language models for chest X-ray interpretation across several datasets and benchmarks. We use linear probes to evaluate the performance of various components including CheXagent's vision transformer and Q-former, which outperform the industry-standard Torch X-ray Vision models across many different datasets showing robust generalisation capabilities. Importantly, we find that vision-language models often hallucinate with confident language, which slows down clinical interpretation. Based on these findings, we develop an agent-based vision-language approach for report generation using CheXagent's linear probes and BioViL-T's phrase grounding tools to generate uncertainty-aware radiology reports with pathologies localised and described based on their likelihood. We thoroughly evaluate our vision-language agents using NLP metrics, chest X-ray benchmarks and clinical evaluations by developing an evaluation platform to perform a user study with respiratory specialists. Our results show considerable improvements in accuracy, interpretability and safety of the AI-generated reports. We stress the importance of analysing results for normal and abnormal scans separately. Finally, we emphasise the need for larger paired (scan and report) datasets alongside data augmentation to tackle overfitting seen in these large vision-language models.",https://www.semanticscholar.org/paper/371549980121e83042afccdecb575724be2d4827
63089a7ab6915b4c98011ab34b2c9b95c941fdea,A Vision-Language Foundation Model to Enhance Efficiency of Chest X-ray Interpretation,Zhihong Chen; M. Varma; Justin Xu; Jean-Benoit Delbrouck; Magdalini Paschali; L. Blankemeier; Dave Van Veen; Jeya Maria Jose Valanarasu; Alaa Youssef; Joseph Paul Cohen; E. Reis; E. B. Tsai; Andrew Johnston; Cameron Olsen; Tanishq Mathew Abraham; S. Gatidis; Akshay S. Chaudhari; C. Langlotz,2024,2024-01-22,,,2401.12208,"Over 1.4 billion chest X-rays (CXRs) are performed annually due to their cost-effectiveness as an initial diagnostic test. This scale of radiological studies provides a significant opportunity to streamline CXR interpretation and documentation. While foundation models are a promising solution, the lack of publicly available large-scale datasets and benchmarks inhibits their iterative development and real-world evaluation. To overcome these challenges, we constructed a large-scale dataset (CheXinstruct), which we utilized to train a vision-language foundation model (CheXagent). We systematically demonstrated competitive performance across eight distinct task types on our novel evaluation benchmark (CheXbench). Beyond technical validation, we assessed the real-world utility of CheXagent in directly drafting radiology reports. Our clinical assessment with eight radiologists revealed a 36% time saving for residents using CheXagent-drafted reports, while attending radiologists showed no significant time difference editing resident-drafted or CheXagent-drafted reports. The CheXagent-drafted reports improved the writing efficiency of both radiology residents and attending radiologists in 81% and 61% of cases, respectively, without loss of quality. Overall, we demonstrate that CheXagent can effectively perform a variety of CXR interpretation tasks and holds potential to assist radiologists in routine clinical workflows.",https://www.semanticscholar.org/paper/63089a7ab6915b4c98011ab34b2c9b95c941fdea
6ed96d6822a06ad9a735bc09e301bf41df61c534,CheXagent: Towards a Foundation Model for Chest X-Ray Interpretation,Zhihong Chen; M. Varma; Jean-Benoit Delbrouck; Magdalini Paschali; L. Blankemeier; Dave Van Veen; Jeya Maria Jose Valanarasu; Alaa Youssef; J. Cohen; E. Reis; E. B. Tsai; Andrew Johnston; Cameron Olsen; Tanishq Mathew Abraham; S. Gatidis; Akshay S. Chaudhari; C. Langlotz,2024,,arXiv.org,10.48550/arXiv.2401.12208,,,https://www.semanticscholar.org/paper/6ed96d6822a06ad9a735bc09e301bf41df61c534
b5ad9efd861bcf435488136ca8060a3ea7eba3e4,CheXmix: Unified Generative Pretraining for Vision Language Models in Medical Imaging,Ashwin Kumar; R. Holland; Corey D. Barrett; Jangwon Kim; M. Varma; Zhihong Chen; Yunhe Gao; Greg Zaharchuk; Tara Taghavi; K. Kenthapadi; Akshay S. Chaudhari,2026,2026-04-24,arXiv.org,10.48550/arXiv.2604.22989,2604.22989,"Recent medical multimodal foundation models are built as multimodal LLMs (MLLMs) by connecting a CLIP-pretrained vision encoder to an LLM using LLaVA-style finetuning. This two-stage, decoupled approach introduces a projection layer that can distort visual features. This is especially concerning in medical imaging where subtle cues are essential for accurate diagnoses. In contrast, early-fusion generative approaches such as Chameleon eliminate the projection bottleneck by processing image and text tokens within a single unified sequence, enabling joint representation learning that leverages the inductive priors of language models. We present CheXmix, a unified early-fusion generative model trained on a large corpus of chest X-rays paired with radiology reports. We expand on Chameleon's autoregressive framework by introducing a two-stage multimodal generative pretraining strategy that combines the representational strengths of masked autoencoders with MLLMs. The resulting models are highly flexible, supporting both discriminative and generative tasks at both coarse and fine-grained scales. Our approach outperforms well-established generative models across all masking ratios by 6.0% and surpasses CheXagent by 8.6% on AUROC at high image masking ratios on the CheXpert classification task. We further inpaint images over 51.0% better than text-only generative models and outperform CheXagent by 45% on the GREEN metric for radiology report generation. These results demonstrate that CheXmix captures fine-grained information across a broad spectrum of chest X-ray tasks. Our code is at: https://github.com/StanfordMIMI/CheXmix.",https://www.semanticscholar.org/paper/b5ad9efd861bcf435488136ca8060a3ea7eba3e4
b828b204217d531fc77c25c5eca28278d75a9ca7,JRadiEvo: A Japanese radiology report generation model enhanced by evolutionary optimization of model merging.,Kaito Baba; Satoshi Kodera; Ryota Yagi; Junichiro Takahashi; Risa Kishikawa; Junichi Ishida; Norihiko Takeda,2026,2026-06-24,Artificial Intelligence in Medicine,10.1016/j.artmed.2026.103482,,"Radiology report generation is an important application of artificial intelligence (AI), as the interpretation of medical images and the production of clinically relevant reports are time-consuming and cognitively demanding tasks, especially in high-volume settings such as chest X-ray screening. Recent advances in large language models (LLMs) and vision-language models (VLMs) have enabled substantial progress in automated medical report generation. However, most existing medical foundation models are trained primarily on English datasets, limiting their practicality in non-English-speaking regions such as Japan. Publicly available radiology datasets are overwhelmingly English, while constructing large-scale non-English datasets is costly and difficult because of translation effort and medical data privacy constraints. Existing adaptation methods, such as fine-tuning and continued pre-training, typically require large amounts of in-domain data. This makes them difficult to apply in low-resource medical language settings where large-scale annotated datasets are unavailable. Accordingly, this study asks: how can an accurate Japanese chest X-ray radiology report generator be developed without access to large-scale, curated Japanese medical image-report pairs? To address this challenge, we propose JRadiEvo, a Japanese chest X-ray report generation model built through evolutionary optimization of model merging. By combining pretrained models with complementary strengths in vision-language alignment, medical knowledge, and Japanese generation, JRadiEvo enables data-efficient adaptation without large-scale training. To the best of our knowledge, this is the first attempt to build a non-English medical vision-language model through evolutionary optimization of model merging. Despite using only 50 translated training samples from publicly available data, JRadiEvo outperforms CheXagent, a state-of-the-art model trained on approximately 8.5 million samples, in ROUGE-L and METEOR metrics. These results provide a proof of concept for extreme data-efficient adaptation in low-resource medical languages.",https://www.semanticscholar.org/paper/b828b204217d531fc77c25c5eca28278d75a9ca7
bcc6ba9a6e3bc1b7784700d7895e603d10966c96,ChexFract: From General to Specialized - Enhancing Fracture Description Generation,Nikolay Nechaev; Evgeniia Przhezdzetskaia; D. Umerenkov; Dmitry V. Dylov,2025,2025-11-11,arXiv.org,10.48550/arXiv.2511.07983,2511.07983,"Generating accurate and clinically meaningful radiology reports from chest X-ray images remains a significant challenge in medical AI. While recent vision-language models achieve strong results in general radiology report generation, they often fail to adequately describe rare but clinically important pathologies like fractures. This work addresses this gap by developing specialized models for fracture pathology detection and description. We train fracture-specific vision-language models with encoders from MAIRA-2 and CheXagent, demonstrating significant improvements over general-purpose models in generating accurate fracture descriptions. Analysis of model outputs by fracture type, location, and age reveals distinct strengths and limitations of current vision-language model architectures. We publicly release our best-performing fracture-reporting model, facilitating future research in accurate reporting of rare pathologies.",https://www.semanticscholar.org/paper/bcc6ba9a6e3bc1b7784700d7895e603d10966c96
f86171b448ff57924538df6489eb4921411111f9,A Clinically-Informed Framework for Evaluating Vision-Language Models in Radiology Report Generation: Taxonomy of Errors and Risk-Aware Metric,Hao Guan; Peter C. Hou; Pengyu Hong; Liqin Wang; Wenyu Zhang; Xinsong Du; Zhengyang Zhou; Li Zhou,2025,2025-07-14,medRxiv,10.1101/2025.07.13.25331222,,"Recent advances in vision-language models (VLMs) have enabled automatic radiology report generation, yet current evaluation methods remain limited to general-purpose NLP metrics or coarse classification-based clinical scores. In this study, we propose a clinically informed evaluation framework for VLM-generated radiology reports that goes beyond traditional performance measures. We define a taxonomy of 12 radiology-specific error types, each annotated with clinical risk levels (low, medium, high) in collaboration with physicians. Using this framework, we conduct a comprehensive error analysis of three representative VLMs, i.e., DeepSeek VL2, CXR-LLaVA, and CheXagent, on 685 gold-standard, expert-annotated MIMIC-CXR cases. We further introduce a risk-aware evaluation metric, the Clinical Risk-weighted Error Score for Text-generation (CREST), to quantify safety impact. Our findings reveal critical model vulnerabilities, common error patterns, and condition-specific risk profiles, offering actionable insights for model development and deployment. This work establishes a safety-centric foundation for evaluating and improving medical report generation models. The source code of our evaluation framework, including CREST computation and error taxonomy analysis, is available at https:// github.com/guanharry/VLM-CREST.",https://www.semanticscholar.org/paper/f86171b448ff57924538df6489eb4921411111f9
0749f42bd47959c8642746bc50dcd04aefce820f,A Modular Multi-Agent Multimodal AI Framework Integrating Vision–Language Models and IoT Data for Explainable Clinical Decision Support,Et-Tousy Jamal; Chtara Malek; Zyane Abdellah,2026,2026-05-14,"2026 6th International Conference on Innovative Research in Applied Science, Engineering and Technology (IRASET)",10.1109/IRASET68627.2026.11538732,,"Clinical decision support systems now provide more options because of the integration of medical imaging, clinical text, and contextual data utilizing contemporary visionlanguage models (VLMs). Performance, explainability, accessibility, and regulatory compliance are all trade-offs in any model. In this study, we assess four VLMs using multimodal medical benchmarks: MedGemma-4B-IT, LLaVA-Med, MedVLMR1, and GPT-4V. Because of its high multimodal capabilities, reasoning ability, integration of external knowledge, and modifiability, we have chosen MedGemma-4B-IT as the best opensource choice. MedGemma-4B-IT provides competitive baseline performance on standard medical VQA benchmarks by building upon the Gemma-3 architecture ($\mathbf{4 B}$ parameters) with a MedSigLIP visual encoder. We built a modular pipeline around this model to enable practical application, including explainable AI approaches, data validation, automated text de-identification, external knowledge retrieval, and integration of vital signs generated from the Internet of Things. We can customize outputs for the end user, which may be a patient or a clinician, thanks to the system’s explainability characteristics. This method still has drawbacks, such as single-image input limitations and the absence of official clinical confirmation. However, our findings show that MedGemma-4B-IT can be effectively integrated into an explainable, IoT-augmented multimodal pipeline, representing a significant step toward trustworthy AI systems in healthcare.",https://www.semanticscholar.org/paper/0749f42bd47959c8642746bc50dcd04aefce820f
0911b452394eeabf46114df37d942d2048b96f83,Worse than Random? An Embarrassingly Simple Probing Evaluation of Large Multimodal Models in Medical VQA,Qianqi Yan; Xuehai He; Xiangyu Yue; X. Wang,2024,2024-05-30,Annual Meeting of the Association for Computational Linguistics,10.48550/arXiv.2405.20421,2405.20421,"Large Multimodal Models (LMMs) have shown remarkable progress in medical Visual Question Answering (Med-VQA), achieving high accuracy on existing benchmarks. However, their reliability under robust evaluation is questionable. This study reveals that when subjected to simple probing evaluation, state-of-the-art models perform worse than random guessing on medical diagnosis questions. To address this critical evaluation problem, we introduce the Probing Evaluation for Medical Diagnosis (ProbMed) dataset to rigorously assess LMM performance in medical imaging through probing evaluation and procedural diagnosis. Particularly, probing evaluation features pairing original questions with negation questions with hallucinated attributes, while procedural diagnosis requires reasoning across various diagnostic dimensions for each image, including modality recognition, organ identification, clinical findings, abnormalities, and positional grounding. Our evaluation reveals that top-performing models like GPT-4o, GPT-4V, and Gemini Pro perform worse than random guessing on specialized diagnostic questions, indicating significant limitations in handling fine-grained medical inquiries. Besides, models like LLaVA-Med struggle even with more general questions, and results from CheXagent demonstrate the transferability of expertise across different modalities of the same organ, showing that specialized domain knowledge is still crucial for improving performance. This study underscores the urgent need for more robust evaluation to ensure the reliability of LMMs in critical fields like medical diagnosis, and current LMMs are still far from applicable to those fields.",https://www.semanticscholar.org/paper/0911b452394eeabf46114df37d942d2048b96f83
0b34e5c2182cd587d43ef9077829737b7dab2718,Optimizing Thyroid Nodule Evaluation: AI Integration Into the Thyroid Imaging Reporting and Data System Through AI-Based Ultrasound Image Analysis,Haseeb Arif; H. Farooq; M. Altaf; Muhammad D Asjad; H. Mian; Talat Waseem,2026,2026-02-01,Cureus,10.7759/cureus.102893,,"Background Thyroid nodules are among the most common endocrine abnormalities, with ultrasound serving as the first-line tool for risk stratification. The American College of Radiology Thyroid Imaging Reporting and Data System (ACR-TIRADS) standardizes evaluation but is limited by interobserver variability and the time required for detailed interpretation. Artificial intelligence (AI) offers the opportunity to address these limitations and to automate diagnostic processes and enhance diagnostic accuracy. Objective To develop and evaluate a vision-language AI model for ACR-TIRADS-based risk stratification of thyroid nodules on ultrasound. Methodology This retrospective study analyzed 1,000 thyroid ultrasound images collected between March 2024 and January 2025, of which 139 met the inclusion criteria. Images were annotated according to ACR-TIRADS features (composition, echogenicity, shape, margins, echogenic foci). A vision-language AI model (LLaVA-Med, Microsoft Research, Redmond, WA) was trained using a two-stage strategy that included domain-specific pretraining and fine-tuning on a curated dataset. Diagnostic performance was assessed as a binary classification: suspicious (TR3-TR5) vs. non-suspicious (TR1-TR2). Results The model achieved an accuracy of 67%, sensitivity of 71%, specificity of 53%, and precision of 84.6%. The F1 score is an average of an AI algorithm's precision and recall, used to evaluate the algorithm's predictive performance. Our model achieved an F1 score of 77%, and its performance favored sensitivity, reducing the likelihood of missed malignant nodules, though specificity remained moderate. Conclusion The vision-language AI model trained on ACR-TIRADS features demonstrated promising performance in thyroid nodule risk stratification. Its higher sensitivity and explainable outputs reflect its potential as a supportive screening tool in clinical practice, particularly in settings with limited radiological expertise. Further refinement and multi-institutional validation are warranted.",https://www.semanticscholar.org/paper/0b34e5c2182cd587d43ef9077829737b7dab2718
14d1e1ba7a016f87c55b506f73371902884bbb0b,MammoWise: Multi-Model Local RAG Pipeline for Mammography Report Generation,Raiyan Jahangir; N. Khan; Amritanand Sudheerkumar; Vladimir Filkov,2026,2026-02-25,arXiv.org,10.48550/arXiv.2602.22462,2602.22462,"Screening mammography is high volume, time sensitive, and documentation heavy. Radiologists must translate subtle visual findings into consistent BI-RADS assessments, breast density categories, and structured narrative reports. While recent Vision Language Models (VLMs) enable image-to-text reporting, many rely on closed cloud systems or tightly coupled architectures that limit privacy, reproducibility, and adaptability. We present MammoWise, a local multi-model pipeline that transforms open source VLMs into mammogram report generators and multi-task classifiers. MammoWise supports any Ollama-hosted VLM and mammography dataset, and enables zero-shot, few-shot, and Chain-of-Thought prompting, with optional multimodal Retrieval Augmented Generation (RAG) using a vector database for case-specific context. We evaluate MedGemma, LLaVA-Med, and Qwen2.5-VL on VinDr-Mammo and DMID datasets, assessing report quality (BERTScore, ROUGE-L), BI-RADS classification, breast density, and key findings. Report generation is consistently strong and improves with few-shot prompting and RAG. Classification is feasible but sensitive to model and dataset choice. Parameter-efficient fine-tuning (QLoRA) of MedGemma improves reliability, achieving BI-RADS accuracy of 0.7545, density accuracy of 0.8840, and calcification accuracy of 0.9341 while preserving report quality. MammoWise provides a practical and extensible framework for deploying local VLMs for mammography reporting within a unified and reproducible workflow.",https://www.semanticscholar.org/paper/14d1e1ba7a016f87c55b506f73371902884bbb0b
167b25d56b19de18b0fc6b11834acb52051dee21,"Constructing a Unified Vision-Language Model for Chest Radiograph-based Diagnostics, Medical Education, and Data Augmentation.",Ling Yang; Xinyu Liang; Zhanyu Wang; Ziyu Diao; Xuan Huang; Die Shen; Xin Tan; Haifeng Li; Zhenghao Chen; Shijun Qiu; Luping Zhou,2025,2025-12-01,Radiology: Cardiothoracic Imaging,10.1148/ryct.250033,,"Purpose To develop MedXChat, a large language model (LLM) capable of integrating radiology report generation, visual question answering (VQA), and text-to-image synthesis and evaluate its performance via computational metrics and expert radiologist assessments. Materials and Methods In this retrospective study, MedXChat was trained on the MIMIC Chest X-ray (MIMIC-CXR) database, comprising 270 790 chest radiograph-report pairs, 54 138 VQA samples, and 7500 text-to-image instruction pairs. Data were collected from 2011 to 2016. Computational evaluations of MedXChat performance were conducted using the F1 score, area under the receiver operating characteristic curve (AUC), and Fréchet inception distance (FID). Radiologist evaluations involved six experts-three junior, two senior, and one supervisor-who assessed 50 random MedXChat outputs for accuracy, consistency, and alignment with clinical standards. Results In the chest radiograph-to-report test set, MedXChat achieved an AUC of 0.67 (95% CI: 0.61, 0.75), higher than UniXGen (AUC, 0.54; P < .001) and LLM-CXR (AUC, 0.63; P = .02). Its F1 score was 0.44 versus 0.26 (P < .001) and 0.41 (P = .04), respectively. In chest radiograph-VQA, MedXChat showed higher accuracy for edema (73% vs 54% for LLM-CXR and 60% for LLaVA-Med) and pleural effusion (80% vs 53% for LLM-CXR and 61% for LLaVA-Med; all P ≤ .01). In text-to-image synthesis, it achieved the lowest FID (43.46 vs 73.29 and 106.17; P < .001) and the highest classification accuracy (71.5% vs 68.6% and 67.2%; P ≤ .05), producing high-quality images including lateral views. Conclusion MedXChat integrated report generation, VQA, and image synthesis within a unified framework, achieving state-of-the-art performance. MedXChat may support future professional applications and enhance radiologic workflows, education, and data augmentation. Keywords: Computer Aided Diagnosis (CAD), Applications - Decision Support, Applications - Multimodal, Outcomes Analysis, Technology Assessment, Comparative Studies Supplemental material is available for this article. © RSNA, 2025.",https://www.semanticscholar.org/paper/167b25d56b19de18b0fc6b11834acb52051dee21
170e7ff9ecd7a5f6934250aea256457d42565bd2,Neuro-Insight: A Hybrid GNN-VLM Architecture with Explainable AI for 3D MRI Neuroimaging in Clinical Diagnostic Systems,Sohail Mohammed; Pavanaditya Sairam Chegu; Akram Ali Shaik; Ayushi Chiluveru; Kalyani Sunkara,2026,2026-04-08,International Conference on Computing for Sustainable Global Development,10.23919/INDIACom70271.2026.11526319,,"A major barrier to the clinical adoption of Artificial Intelligence (AI) in neuroimaging is the dual challenge of the “black box” problem and a “modality gap” between three-dimensional (3D) data and two-dimensional (2D) reporting models. To overcome this, we present Neuro-Insight, a novel hybrid architecture designed explicitly to function as a trustworthy clinical assistant. Our methodology uses Graph Neural Networks (GNNs) to perform deep volumetric analysis of multimodal 3D Magnetic Resonance Imaging (MRI) scans. Graph Convolutional Networks (GCNs) are used to perform the tumor classification task. The central innovation is the use of explainability as a functional component, employing GNNExplainer to interpret the GNN's decision. GNNExplainer also actively identifies the salient 3D subgraph containing the tumor. This spatial information generated is then utilized by our Voting in Medical Imaging (VOTE-MI) module to intelligently and automatically select the single most informative 2D axial slice. The selected slice is finally passed to a medically specialized Vision-Language Model (VLM), Large Language-and-Vision Assistant for Biomedicine (LLaVA-Med), for the generation of a concise, human-readable report. Overall, Neuro-Insight produces diagnostic outputs that are accurate and verifiable, offering a new paradigm for AI tools that are designed to augment, not replace, the expert radiologist.",https://www.semanticscholar.org/paper/170e7ff9ecd7a5f6934250aea256457d42565bd2
1811152567625a7666bfd399218473a42177c719,KGLMQA: enhancing medical visual question answering with knowledge graphs and LLMs,Wenhui Wang; Huina Liu; Changfa Wei,2026,2026-03-03,PeerJ Computer Science,10.7717/peerj-cs.3679,,"Medical Visual Question Answering (MedVQA) leverages computer vision and natural language processing techniques to assist in clinical decision-making. However, existing models frequently encounter challenges such as restricted multimodal interaction, insufficient guidance from external medical knowledge, and a lack of rigorous diagnostic logic in their responses. To address these issues, we propose KGLMQA, a novel framework that integrates knowledge graphs with Large Language Models (LLMs). The framework comprises three core components: a high-precision MedVQA classification model utilizing gating mechanisms and multi-stage feature fusion; a Knowledge Graph Retrieval Augmented Generation (KGRAG) module for dynamically retrieving and refining structured medical knowledge; and an LLM that generates professional responses based on structured prompts. Experimental results on the Patient-oriented Visual Question Answering (P-VQA), Visual Question Answering in Radiology (VQA-RAD), and Semantically-Labeled Knowledge-Enhanced (SLAKE) datasets demonstrate that KGLMQA achieves state-of-the-art performance in metrics such as Accuracy and Precision. Notably, it outperforms the fully fine-tuned Large Language-and-Vision Assistant for Biomedicine (LLaVA-Med) model in handling open-ended questions on the VQA-RAD dataset. Further error propagation analysis and comparative evaluation with Generative Pre-trained Transformer 4o (GPT-4o) reveal that KGLMQA not only exhibits strong robustness against upstream visual noise but also surpasses GPT-4o in terms of diagnostic logicality. These findings indicate that integrating visual diagnostic cues and explicit structured knowledge with LLMs significantly enhances the interpretability and clinical application potential of MedVQA systems.",https://www.semanticscholar.org/paper/1811152567625a7666bfd399218473a42177c719
20085d97121b8b958d42030b1bdb9da143d42f55,ExGra-Med: Extended Context Graph Alignment for Medical Vision-Language Models,D. Nguyen; N. Diep; T. Nguyen; Hoang-Bao Le; Tai D. Nguyen; Anh-Tien Nguyen; T. Nguyen; Nhat Ho; Pengtao Xie; R. Wattenhofer; Daniel Sonntag; James Zou; Mathias Niepert,2024,2024-10-03,Neural Information Processing Systems,10.52202/085713-3657,2410.02615,"State-of-the-art medical multi-modal LLMs (med-MLLMs), such as LLaVA-Med and BioMedGPT, primarily depend on scaling model size and data volume, with training driven largely by autoregressive objectives. However, we reveal that this approach can lead to weak vision-language alignment, making these models overly dependent on costly instruction-following data. To address this, we introduce ExGra-Med, a novel multi-graph alignment framework that jointly aligns images, instruction responses, and extended captions in the latent space, advancing semantic grounding and cross-modal coherence. To scale to large LLMs (e.g., LLaMA-7B), we develop an efficient end-to-end training scheme using black-box gradient estimation, enabling fast and scalable optimization. Empirically, ExGra-Med matches LLaVA-Med's performance using just 10% of the pre-training data, achieving a 20.13% gain on VQA-RAD and approaching full-data performance. It also outperforms strong baselines like BioMedGPT and RadFM on visual chatbot and zero-shot classification tasks, demonstrating its promise for efficient, high-quality vision-language integration in medical AI.",https://www.semanticscholar.org/paper/20085d97121b8b958d42030b1bdb9da143d42f55
23491ffbbaef15774cbfec4a9eba2849c6f3920a,Tri-modal Confluence with Temporal Dynamics for Scene Graph Generation in Operating Rooms,Diandian Guo; Manxi Lin; Jialun Pei; He Tang; Yueming Jin; Pheng-Ann Heng,2024,2024-04-14,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.1007/978-3-031-72089-5_67,2404.09231,"A comprehensive understanding of surgical scenes allows for monitoring of the surgical process, reducing the occurrence of accidents and enhancing efficiency for medical professionals. Semantic modeling within operating rooms, as a scene graph generation (SGG) task, is challenging since it involves consecutive recognition of subtle surgical actions over prolonged periods. To address this challenge, we propose a Tri-modal (i.e., images, point clouds, and language) confluence with Temporal dynamics framework, termed TriTemp-OR. Diverging from previous approaches that integrated temporal information via memory graphs, our method embraces two advantages: 1) we directly exploit bi-modal temporal information from the video streaming for hierarchical feature interaction, and 2) the prior knowledge from Large Language Models (LLMs) is embedded to alleviate the class-imbalance problem in the operating theatre. Specifically, our model performs temporal interactions across 2D frames and 3D point clouds, including a scale-adaptive multi-view temporal interaction (ViewTemp) and a geometric-temporal point aggregation (PointTemp). Furthermore, we transfer knowledge from the biomedical LLM, LLaVA-Med, to deepen the comprehension of intraoperative relations. The proposed TriTemp-OR enables the aggregation of tri-modal features through relation-aware unification to predict relations so as to generate scene graphs. Experimental results on the 4D-OR benchmark demonstrate the superior performance of our model for long-term OR streaming.",https://www.semanticscholar.org/paper/23491ffbbaef15774cbfec4a9eba2849c6f3920a
255199397f32971d7134cee910f7056c1b87f145,Enhancing Large Vision Language Models for Liver CT Scans in Medical Reports,Manal Makram; Ammar Mohammed,2025,2025-09-17,"2025 International Mobile, Intelligent, and Ubiquitous Computing Conference (MIUCC)",10.1109/MIUCC66482.2025.11196828,,"This study leverages multimodal Large Vision-Language Models (LVLMs), such as LLaVA, IDEFICS, and Flamingo, to enhance liver disease diagnosis in high-burden regions like Egypt, which reports the world's highest liver disease mortality rate and second-highest liver cancer mortality (WHO, 2022). By analyzing the Eurorad's medical imaging dataset and extracting insights from clinical notes, LVLMs achieve over 90 % accuracy, precision, and recall in liver tumor classification. Additionally, LVLMs translate complex medical terminology into plain language, improving patient comprehension. Experiments demonstrate LVLMs' efficacy in radiology applications, positioning them as viable decision-support tools for hepatology in resource-constrained settings. Index Terms-Large Vision-Language Models (LVLMs), Large Language Model (LLM), Large Language and Vision Assistant for BioMedicine (LLaVA-Med), Contrastive Language-Image Pretraining (CLIP), Eurorad Dataset",https://www.semanticscholar.org/paper/255199397f32971d7134cee910f7056c1b87f145
